Store ID,Store Name,Division,Urbanicity,lag_1,lag_4,lag_13,lag_52,Urbanicity_enc,CYE Total Households,CYE Household Density HH SqMi,CYE Median Household Income,CYE Total Housing Units,CYE Total Population,income_affluent,housing_old_share,housing_new_share,Sister Store Count in TradeArea,total_competitor_ta,Wallflowers Depot Count in TradeArea
S00162,"Cedargard, OK",WEST,Rural,249434.6937,269305.8535,283339.3386,230543.6492,4,53623,30,58163,63023,135854,9.09,29.92,21.2,1,27,5
S00163,"Foxvalley, MS",SOUTH,Large Town,659626.2536,668037.6704,779529.9832,680293.5046,1,143812,200,65973,161209,351445,12.030000000000001,29.86,19.69,3,48,8
S00164,"Lowport, TX",SOUTH,Rural,882018.4295,1025464.919,1032160.348,794319.7356,4,50097,38,53060,57488,130508,8.22,24.59,21.79,0,15,3
S00165,"Oakcove, NM",WEST,Large Town,1210714.859,1280069.726,1548908.173,1102283.906,1,229060,764,74918,246629,509000,15.55,33.09,14.64,3,48,11
S00166,"Brightfield, AL",SOUTH,Rural,787308.2295,839198.7842,810255.3713,721547.8438,4,49915,33,62734,56535,122072,9.620000000000001,27.619999999999997,22.740000000000002,0,15,3
S00167,"Ironisle, OH",NORTH,Large Town,545939.2916,517857.8421,706635.0221,597695.9011,1,162588,724,67998,178430,369324,12.57,55.36,11.059999999999999,1,28,3
S00168,"Riverside, NC",SOUTH,Large Town,519180.6179,490440.8123,610411.2033,491479.782,1,119989,550,63456,129815,293422,11.96,31.83,21.67,3,26,5
S00169,"Galgate, MI",NORTH,Small Town,227987.7633,213297.12,345864.1943,232931.6899,6,115138,227,79668,122720,276294,16.13,42.82,16.71,1,38,5
S00170,"Granitebay, IL",WEST,Rural,748133.7519,868414.0083,843065.8725,797939.9144,4,64248,59,59712,74685,148337,10.36,39.05,18.85,0,23,6
S00171,"Starridge, OH",NORTH,Large Town,252411.7574,230967.0365,300205.5449,221996.128,1,120622,944,83180,126128,281080,16.13,48.71,10.7,0,23,2
S00172,"Riverisle, NJ",NORTH,Large Town,1190354.171,1205064.203,1385088.434,927389.877,1,99125,559,97789,105222,321737,28.32,23.85,25.060000000000002,1,19,2
S00173,"Copperport, IL",NORTH,Large Town,1182329.426,869379.45,1152101.001,760754.4115,1,231691,490,113995,241171,651985,31.42,29.660000000000004,21.64,1,56,5
S00174,"Wolfbend, VA",NORTH,Large Town,698025.4258,600717.626,784856.1159,567088.766,1,164073,950,164974,170816,455926,53.34,6.3,35.68,2,30,1
S00175,"Westcrest, OH",NORTH,Small Town,226683.0573,261032.2655,300887.0253,244887.969,6,69608,326,121359,72844,184219,34.11,16.4,33.22,1,19,2
S00176,"Crystalfield, IL",NORTH,Small Town,203948.4751,183410.2289,222081.1665,190723.4333,6,45333,63,80820,49223,115961,16.48,46.459999999999994,15.58,0,16,2
S00177,"Goldshire, PA",NORTH,Large Town,441802.991,370341.616,512013.4737,440539.6451,1,112318,328,110590,119715,266269,28.6,44.49,19.009999999999998,3,32,3
S00178,"Eaglecross, TX",WEST,Small City,331076.5788,357317.1126,522695.1764,301067.9197,5,133389,1323,96145,139393,389543,22.77,15.93,24.2,0,27,10
S00179,"Greenmesa, PA",NORTH,Rural,391084.5007,390132.2057,497893.7314,376182.6062,4,49512,56,60349,55894,114613,8.790000000000001,64.58000000000001,7.279999999999999,0,15,2
S00180,"Greensprings, CA",WEST,Small Town,1323049.234,1225320.297,1401149.907,1248820.374,6,84258,367,92201,88026,272419,21.709999999999997,11.28,36.79,1,12,1
S00181,"Blackshire, LA",SOUTH,Small Town,910920.0278,932194.0572,1124476.396,987096.667,6,66808,119,85877,72314,169010,22.009999999999998,9.120000000000001,39.76,0,23,3
S00182,"Starview, VA",NORTH,Rural,791411.1257,800798.2937,1051810.992,796980.6591,4,39370,70,90494,42434,102670,21.47,24.529999999999998,25.24,1,13,3
S00183,"Southkeep, MT",WEST,Small Town,349784.2671,372405.696,454482.9072,372892.1097,6,31745,21,83283,33999,76577,18.119999999999997,29.009999999999998,25.61,0,13,1
S00184,"Eagleside, MD",NORTH,Small Town,342739.3536,303938.0962,414432.2125,306936.3776,6,62968,83,72047,68802,161026,13.830000000000002,29.130000000000003,24.91,1,19,3
S00185,"Royalbay, TX",SOUTH,Large Town,1197109.423,1215006.498,1434340.636,1260331.891,1,323355,1432,65598,357641,824348,11.72,35.47,18.6,2,56,12
S00186,"Lowisle, CA",WEST,Small Town,2163782.532,1821066.974,2557294.656,1946642.658,6,251099,783,126441,261846,664390,37.41,41.400000000000006,9.18,1,42,2
S00187,"Royalhollow, CA",WEST,Large Town,119708.0,115803.25,135211.0,126964.25,1,83990,750,112426,86584,299584,31.03,18.04,35.85,0,12,1
S00188,"Greencourt, FL",SOUTH,Rural,738449.9836,675689.1594,744959.2693,746435.657,4,145922,147,65137,160714,349011,12.45,17.43,23.240000000000002,1,39,7
S00189,"Irontown, MO",WEST,Large Town,348112.9331,382013.6623,433780.1213,324465.0519,1,102964,762,82837,108407,243440,16.78,40.47,13.37,2,25,3
S00190,"Blackgard, OH",NORTH,Rural,238936.4921,230639.4261,292925.2152,224427.3598,4,39363,77,67492,41773,99953,9.33,41.33,16.38,0,12,1
S00191,"Moonplains, WV",NORTH,Rural,841830.512,747939.5322,1112476.756,858174.8003,4,55582,65,62411,62254,131776,10.45,55.93,11.19,0,22,4
S00192,"Lowharbor, KY",SOUTH,Rural,1157114.379,1508268.282,1568041.532,1381064.205,4,24535,40,71170,26144,60658,11.72,22.02,27.98,0,4,1
S00193,"Lakeheights, FL",SOUTH,Small Town,1200074.025,1193196.344,1155293.823,1212518.612,6,79495,304,95911,86164,220810,22.17,7.57,51.85,1,21,2
S00194,"Oakcliff, NC",SOUTH,Rural,222356.497,247218.7491,254873.5876,240104.0499,4,32320,92,62557,36173,80417,8.89,33.27,15.17,0,6,2
S00195,"Goldport, NC",SOUTH,Rural,166201.5762,171449.5749,173023.8922,146981.4084,4,40352,49,52329,46069,93770,6.93,33.69,15.93,1,11,2
S00196,"Goldgrove, NV",WEST,Small City,688904.846,641664.2427,597793.2638,654019.5322,5,109767,2121,85581,115041,301024,17.119999999999997,3.8200000000000003,38.28,0,18,6
S00197,"Stormdor, FL",SOUTH,Remote,270326.5765,255849.4647,263668.137,279368.5832,3,37011,19,54710,42529,99199,7.15,17.23,24.67,1,17,2
S00198,"Graymesa, MD",NORTH,Rural,277042.6235,312731.5516,410462.2834,315671.6278,4,20653,17,57941,29478,52551,9.25,35.74,18.009999999999998,0,10,1
S00199,"Wincliff, NC",SOUTH,Small Town,719200.3772,805743.2939,867229.3648,717525.0308,6,38673,109,57861,42158,96103,8.82,32.519999999999996,14.7,0,8,2
S00200,"Ironfield, IN",NORTH,Large Town,625414.3288,631398.3986,823348.7023,623131.2753,1,93197,474,128281,97484,248199,36.91,7.950000000000001,46.32,0,23,3
S00201,"Frostdale, IN",NORTH,Large Town,1078802.676,1017243.988,1375966.277,1101970.374,1,115772,675,129193,123100,286512,35.81,11.89,34.629999999999995,1,30,3
S00202,"Winside, TX",WEST,Small City,748418.2074,601746.9694,790346.3595,785624.4817,5,771427,1687,82521,838885,1896740,19.46,31.470000000000002,19.990000000000002,7,115,17
S00203,"Moonfall, FL",SOUTH,Large Town,1402666.242,1275570.424,1322808.754,1472985.8,1,126262,825,93645,136276,334386,20.84,5.08,51.99,1,19,5
S00204,"Graniteside, TX",SOUTH,Small City,891573.2112,984985.1048,967722.9655,985656.1887,5,343697,1095,68276,375213,944946,11.59,28.84,27.91,3,42,14
S00205,"Graniteford, UT",WEST,Large Town,135650.9287,132090.6164,172053.7253,128919.112,1,477655,658,98956,502954,1324866,22.689999999999998,28.83,21.82,7,124,17
S00206,"Frostcourt, AL",SOUTH,Rural,2442705.352,2411380.594,2938681.163,2958264.568,4,63551,60,59955,71232,151809,8.73,35.11,19.43,1,17,5
S00207,"Sageharbor, WV",NORTH,Rural,624371.2175,770598.3047,713950.1494,565681.9352,4,75923,94,58687,86588,166603,10.49,56.45,8.709999999999999,2,27,3
S00208,"Ashside, PA",NORTH,Large Town,892864.1747,871053.3968,1084077.385,784918.4182,1,89142,1133,91468,97046,196249,22.64,63.510000000000005,8.17,0,14,0
S00209,"Sagedor, OK",WEST,Rural,412092.1221,497542.3353,623088.0269,444572.8647,4,26178,26,51596,32051,66070,8.25,20.009999999999998,22.86,0,8,2
S00210,"Ironrun, NC",SOUTH,Large Town,410562.2914,359439.3014,490773.5193,407018.6925,1,122782,1007,128485,129925,295720,36.86,5.08,42.91,2,26,5
S00211,"Granitevalley, OH",NORTH,Small Town,1996108.0,1954108.0,2716416.0,1933544.0,6,38059,53,62288,41593,94696,9.27,55.41,11.540000000000001,0,12,1
S00212,"Cleargrove, KY",SOUTH,Rural,748034.378,1012683.219,1040079.627,1142479.833,4,26590,26,56479,29963,64079,6.75,36.84,14.68,0,8,1
S00213,"Eastfield, MD",NORTH,Small Town,446361.1318,451697.706,462932.4331,375252.0296,6,36300,186,86449,39367,93852,20.4,28.2,27.4,0,10,2
S00214,"Ironcrest, PA",NORTH,Remote,773846.4737,745032.8593,867222.8196,694502.1585,3,20299,30,63013,22740,50657,8.35,49.71,12.25,0,7,1
S00215,"Stonecrest, FL",SOUTH,Small Town,911574.2921,928087.6308,920910.0564,1090242.469,6,89884,583,66394,109218,199513,10.67,17.09,20.54,0,23,4
S00216,"Highrun, MD",NORTH,Small Town,461193.0872,404185.616,471501.5659,404335.8048,6,198414,507,97406,210752,502708,24.46,36.589999999999996,18.9,2,27,3
S00217,"Rivwood, VA",NORTH,Small Town,388832.1208,371304.4772,445629.6648,335723.8103,6,119313,363,103082,124117,316729,24.5,13.29,26.67,1,28,5
S00218,"Granitehaven, CO",WEST,Small City,760879.5208,730176.6246,758986.3205,607115.7058,5,348879,1422,106770,369210,790573,28.380000000000003,39.160000000000004,15.24,3,75,7
S00219,"Galcourt, SC",SOUTH,Small Town,349048.3523,312173.8664,395484.0624,356474.8221,6,59191,139,102343,76953,135350,27.68,2.84,41.93,0,23,3
S00220,"Lakedor, SC",SOUTH,Rural,313715.1986,285840.3544,297624.6029,272681.6088,4,36982,31,47475,44289,88336,6.32,28.16,16.14,0,6,2
S00221,"Eagleheights, ME",NORTH,Rural,548253.4928,524485.5332,805226.1721,591027.0963,4,14792,15,57460,17216,33119,7.93,51.69,10.06,0,7,1
S00222,"Whiteside, MO",WEST,Large Town,367811.7078,361762.8307,460931.8721,358978.6303,1,171248,532,83042,184512,411714,16.490000000000002,39.5,14.54,2,51,6
S00223,"Highpoint, CA",WEST,Small City,1086788.836,832505.043,947375.9315,939332.1814,5,207128,1509,108025,215729,565686,30.68,47.69,10.4,1,34,2
S00224,"Highcove, OH",NORTH,Small Town,358509.3157,371429.7549,406315.0214,357838.166,6,131455,627,73871,139915,317541,13.44,52.120000000000005,10.32,2,24,2
S00225,"Irontown, NE",WEST,Small Town,1169012.031,1146933.984,1202594.979,1032828.644,6,140416,114,77907,148857,343967,15.440000000000001,34.06,22.810000000000002,0,45,5
S00226,"Cedarjunction, AZ",WEST,Small Town,340245.2427,302969.3492,341834.8626,328481.7779,6,61876,110,58614,82042,165662,8.49,12.62,32.910000000000004,0,18,4
S00227,"Sungard, MS",SOUTH,Remote,268799.9366,254479.573,271882.9612,231772.646,3,80162,28,64012,93368,201742,11.860000000000001,19.14,30.83,0,30,5
S00228,"Blacksprings, OH",NORTH,Rural,740837.0448,726197.0124,1069534.828,757969.2353,4,61777,57,59857,68736,142222,9.39,48.4,11.6,2,19,3
S00229,"Crystalisle, KY",SOUTH,Rural,136714.8388,172540.0595,220548.0385,160905.6226,4,30072,30,44916,34278,70964,5.72,24.95,18.9,0,11,3
S00230,"Lowbend, NY",NORTH,Small City,1584492.327,1206043.947,1806054.188,1379995.218,5,187731,1511,143419,195372,555702,46.76,75.35,7.04,1,42,1
S00231,"Mooncliff, SD",WEST,Large Town,229703.2291,240091.9434,241249.826,234618.4609,1,114925,103,85404,122008,282357,16.59,23.47,32.61,0,57,4
S00232,"Sagebrook, IL",NORTH,Large Town,824861.4815,710661.1798,891539.1504,779892.5994,1,194446,1042,108867,201830,529233,29.57,29.03,9.28,0,47,5
S00233,"Cedarhollow, FL",SOUTH,Small City,1557134.015,1209840.201,1609694.427,1633945.961,5,498098,748,81620,537628,1272646,18.21,19.080000000000002,31.090000000000003,6,91,22
S00234,"Wolfreach, TN",SOUTH,Rural,1275425.222,1472031.524,1452673.137,1320400.844,4,34628,89,79177,36604,92070,13.92,18.5,27.099999999999998,0,9,2
S00235,"Morside, WA",WEST,Small City,3120433.679,2810210.457,3291160.449,2875163.907,5,201846,704,94831,210954,508653,21.62,22.619999999999997,23.92,2,43,6
S00236,"Morjunction, TX",SOUTH,Large Town,2784712.0,3115596.0,3560444.0,2798068.0,1,108962,546,60335,118502,340066,10.11,7.6,41.900000000000006,2,27,7
S00237,"Highharbor, NC",SOUTH,Rural,1463089.291,1579582.762,1619570.898,1543854.127,4,42460,77,64648,46587,110808,11.66,22.379999999999995,26.04,0,10,1
S00238,"Maplerock, OH",NORTH,Large Town,95506.75,78170.25,96067.75,80095.5,1,99252,492,70048,106788,232177,12.79,48.96,18.95,2,24,3
S00239,"Sageford, OH",NORTH,Rural,1334417.729,1398065.554,1659406.62,1246849.993,4,33077,62,71919,36309,79800,11.09,50.4,11.08,0,11,2
S00240,"Clearhaven, CA",WEST,Rural,360976.2804,348494.9876,398888.8252,323566.7046,4,27306,19,71523,35479,65323,16.8,27.34,14.57,0,12,1
S00241,"Southdale, AZ",WEST,Large Town,799315.8534,669554.2206,896401.871,842007.4784,1,427115,1402,98608,459000,1101098,23.299999999999997,10.600000000000001,26.43,6,95,16
S00242,"Rivfall, MO",WEST,Small Town,700444.9493,829437.7016,854668.9733,711463.4541,6,109999,223,109616,115126,296846,28.130000000000003,7.779999999999999,45.910000000000004,2,22,4
S00243,"Bearcamp, WA",WEST,Large Town,403518.7814,388351.2798,476984.8612,381854.9156,1,414367,911,91783,435751,1006557,21.79,37.41,20.78,3,80,9
S00244,"Lakecross, AZ",WEST,Remote,208866.7699,198353.6445,180469.8385,194138.0535,3,33120,9,69092,47128,71749,12.129999999999999,6.01,30.36,0,9,1
S00245,"Clearhold, VA",NORTH,Small City,1792909.158,1459035.274,2015231.181,1655101.59,5,262792,1096,82047,280307,603329,17.7,43.07,13.760000000000002,5,56,7
S00246,"Maplebay, NV",WEST,Small Town,191267.25,188621.0,191912.75,172957.75,6,97873,979,87575,104577,245155,19.91,3.9000000000000004,37.69,1,15,3
S00247,"Northmesa, OH",NORTH,Small Town,233765.7484,207500.5747,268869.3681,219067.196,6,79566,555,89227,84403,189144,20.47,52.36,13.41,0,27,2
S00248,"Bluebrook, NC",SOUTH,Small Town,1487337.596,1462290.165,1722181.206,1439454.253,6,58263,319,141138,61050,162655,41.650000000000006,2.41,64.45,2,13,2
S00249,"Wolfharbor, CA",WEST,Small Town,2546996.0,1861636.0,2152056.0,2413652.0,6,92846,540,134801,96256,248284,41.53,23.63,13.079999999999998,0,19,2
S00250,"Clearisle, FL",SOUTH,Small Town,1256613.654,1174607.013,1130713.242,1131100.431,6,141219,101,67924,155564,347793,14.77,17.6,24.19,2,39,3
S00251,"Whiteshire, OH",NORTH,Small Town,395678.4068,392715.1785,556665.3532,368843.9409,6,145593,368,65627,160858,334471,11.33,54.64000000000001,12.96,1,32,4
S00252,"Irondale, VA",NORTH,Small Town,684445.4319,662626.4828,777976.3545,675228.0633,6,68782,103,66296,75337,172171,11.68,36.15,20.07,1,20,5
S00253,"Ironreach, KS",WEST,Large Town,622635.0185,578800.8848,582128.5155,492176.6325,1,177118,408,70942,194824,433167,11.719999999999999,44.309999999999995,15.98,2,55,9
S00254,"Blackheights, NM",WEST,Large Town,2384381.043,2205450.239,2568141.64,2374241.739,1,259188,1009,77750,277626,588197,16.01,28.740000000000002,18.72,3,55,14
S00255,"Pineplains, CA",WEST,Small City,345326.6581,291644.9712,307949.8525,321415.2101,5,211891,1946,90969,218996,667010,23.0,62.589999999999996,7.26,1,35,4
S00256,"Morgard, NY",NORTH,Metropolis,5579760.0,3679828.0,5704236.0,6671104.0,2,1351006,19256,87103,1461948,3261766,26.450000000000003,74.62,11.05,0,111,0
S00257,"Southford, IN",NORTH,Small Town,550942.5615,537061.0537,752176.5459,478676.0753,6,43670,76,64163,48253,103110,8.92,54.91,10.73,0,9,1
S00258,"Pinecross, NE",WEST,Large Town,815055.2699,739815.7161,907721.4871,808935.0228,1,116115,690,120597,120720,297795,30.970000000000002,13.48,35.56,1,34,6
S00259,"Vangate, GA",SOUTH,Small Town,1073831.435,1042193.533,1128898.613,1028614.054,6,78374,225,76985,84403,203409,13.91,18.61,32.51,1,21,5
S00260,"Southjunction, VA",NORTH,Rural,824008.2003,890419.6992,992180.7093,832036.8636,4,40777,77,69051,46201,101778,12.93,24.46,24.05,1,14,4
S00261,"Ironplains, NY",NORTH,Large Town,885962.1956,753609.1518,1198950.694,789929.5129,1,208559,769,124064,219752,575229,36.84,40.53,11.59,1,49,4
S00262,"Blackwood, NC",SOUTH,Small Town,3624548.0,3398364.0,3822048.0,4856308.0,6,84454,284,77215,93299,190508,16.13,23.21,27.54,3,31,4
S00263,"Brightcliff, FL",SOUTH,Small City,1500367.392,1113464.272,1340514.266,1728243.001,5,171038,1015,72157,210725,393561,14.239999999999998,19.47,23.68,2,35,8
S00264,"Clearplains, IN",NORTH,Large Town,423860.8481,368845.9591,529701.3802,401124.2501,1,141395,918,99927,151688,346552,24.450000000000003,28.509999999999998,25.42,1,30,5
S00265,"Rivvalley, LA",SOUTH,Rural,428797.0161,457168.9109,447394.6029,388173.8794,4,26780,17,62069,31205,66265,8.73,20.59,25.55,0,9,2
S00266,"Wolffall, NC",SOUTH,Small Town,814833.0205,835673.8415,1096070.26,762216.6225,6,56493,124,77253,60404,150247,14.620000000000001,16.46,34.49,0,10,2
S00267,"Sundor, TX",SOUTH,Large Town,2298556.764,2277235.364,2404741.077,2112838.377,1,404075,1341,98804,432261,1154157,24.33,6.7700000000000005,41.099999999999994,3,64,13
S00268,"Ironport, FL",SOUTH,Small Town,749623.7059,724738.2646,682788.4645,728380.1802,6,117945,239,61212,139782,316176,8.96,18.89,26.29,3,20,5
S00269,"Shadowbrook, FL",SOUTH,Large Town,1060314.164,1071349.416,1278114.214,1258295.309,1,125061,1005,73007,142079,311306,13.18,8.16,27.15,2,24,4
S00270,"Shadowheights, MD",NORTH,Small City,208549.75,195067.5,277991.0,191062.0,5,256614,1124,136905,268110,689181,40.7,28.490000000000002,20.52,0,36,1
S00271,"Wolfcrest, FL",SOUTH,Small Town,752220.8304,767503.3599,872704.5578,791563.6642,6,75087,432,86058,79170,214061,19.95,9.65,28.32,0,10,2
S00272,"Beargrove, TX",SOUTH,Rural,498651.2051,471692.8208,590085.2741,465994.2124,4,146888,377,141159,157788,354716,41.870000000000005,4.71,37.9,1,23,2
S00273,"Blueridge, SC",SOUTH,Small Town,990485.1492,949913.3106,1063098.029,1058155.887,6,39671,43,58335,45690,94405,8.52,37.08,15.81,0,11,2
S00274,"Ironsprings, NH",NORTH,Rural,370688.097,364522.7769,526328.7421,411887.352,4,53478,131,115555,56248,140407,34.7,26.94,24.380000000000003,0,14,1
S00275,"Starjunction, MI",NORTH,Small Town,704246.5193,676920.111,1004859.971,771410.9497,6,83345,231,66433,90849,205594,10.34,48.519999999999996,15.399999999999999,0,33,4
S00276,"Ashford, IN",NORTH,Large Town,193585.3746,189725.4659,252521.5346,195996.7525,1,204337,780,72027,222217,518591,12.92,54.72,11.530000000000001,1,50,5
S00277,"Goldridge, CA",WEST,Small Town,2059028.0,1931668.0,2194988.0,2015528.0,6,292110,326,74341,305888,887381,15.620000000000001,31.729999999999997,18.99,2,67,11
S00278,"Silvermesa, CA",WEST,Small Town,511144.1609,368236.0221,480066.1009,479296.3812,6,164218,296,75402,219678,418459,19.65,15.44,26.37,2,35,7
S00279,"Mapleplains, VA",NORTH,Remote,2208620.0,2114656.0,2291616.0,2085596.0,3,54997,29,85456,64220,136210,17.94,23.869999999999997,25.87,1,23,2
S00280,"Foxsprings, GA",SOUTH,Small Town,1392558.741,1544791.708,1918350.116,1595897.57,6,64644,60,62279,71206,171628,10.51,33.21,20.39,0,20,4
S00281,"Whitegard, TN",SOUTH,Large Town,1776936.656,1835239.803,1963776.327,1724538.292,1,144724,393,78153,158376,343068,16.51,37.260000000000005,19.83,1,40,10
S00282,"Galford, TN",SOUTH,Small Town,380424.4426,395912.4891,408968.6869,380721.8285,6,78334,176,84306,83101,203890,17.380000000000003,16.71,34.17,1,21,3
S00283,"Rivcrest, GA",SOUTH,Large Town,199804.0364,233496.9686,267451.536,220831.7351,1,126902,683,157891,133111,342931,48.7,2.81,35.79,2,40,4
S00284,"Oakpoint, GA",SOUTH,Large Town,398916.2448,399915.8129,473366.7671,416533.8877,1,155110,815,90874,165466,385919,22.380000000000003,18.57,28.83,1,32,6
S00285,"Cedarhaven, KY",SOUTH,Small Town,1108874.926,1391455.173,1355142.547,1400019.79,6,77118,63,65608,85107,194805,10.46,21.72,28.66,1,23,3
S00286,"Winmark, SC",SOUTH,Large Town,620612.2764,614264.9681,698396.8442,609345.6039,1,101827,535,79251,108918,257501,15.790000000000001,8.05,40.5,2,30,6
S00287,"Irongrove, NV",WEST,Remote,915641.938,856608.9726,902804.5471,744741.0687,3,77115,863,103769,80820,208148,24.14,1.4900000000000002,61.53,1,12,3
S00288,"Eaglehollow, TX",WEST,Rural,747160.4637,837886.7399,798005.4239,653699.8218,4,102684,34,75218,114164,264945,13.94,40.97,21.119999999999997,1,29,8
S00289,"Riverstrand, AZ",WEST,Large Town,1213161.718,1115927.898,1313153.527,1001481.968,1,339778,1556,81165,366218,858625,16.9,18.259999999999998,16.34,4,79,11
S00290,"Starford, ND",WEST,Small Town,595434.8806,626310.6105,772967.2827,578570.3211,6,53128,42,92033,56746,128880,20.4,22.37,31.86,0,19,3
S00291,"Rivercourt, IL",NORTH,Small Town,272474.4922,216770.4323,352612.0823,241043.6667,6,116111,413,74265,125677,288227,13.799999999999999,51.620000000000005,12.92,0,26,3
S00292,"Wolfvalley, KY",SOUTH,Rural,180441.9293,199207.3424,222798.4121,190840.7114,4,28621,34,57972,34400,68457,9.14,27.44,20.29,0,8,2
S00293,"Crystalcrest, DE",NORTH,Large Town,1519681.547,1243000.515,1662220.588,1436715.3,1,228258,639,85246,244455,567871,20.1,50.53,11.5,3,43,4
S00294,"Cleardor, OH",NORTH,Rural,205302.0718,208509.9333,252782.0369,180269.6943,4,38877,39,70978,41637,93422,10.79,53.53,9.83,0,22,4
S00295,"Morheights, PA",NORTH,Small Town,282536.3052,258244.0297,291053.8198,234249.7098,6,54019,253,104046,56187,140162,27.04,39.99,18.91,0,11,2
S00296,"Greenview, VA",NORTH,Large Town,912210.0453,850686.7332,1010987.557,928943.2101,1,98832,181,79174,106479,261957,14.7,29.36,21.060000000000002,1,25,3
