Store ID,Store Name,Division,n_weeks,Actual_Total,Predicted_Total,WAPE_pct,Bias_pct,RMSE,Q1_Bias,Q2_Bias,Q3_Bias,Q4_Bias,abs_bias,target_status,role_of_store,Plan_Total,Plan_Bias_pct,Plan_WAPE_pct,Model_Improvement_pp
S00266,"Wolffall, NC",SOUTH,13,12176667.0,11631088.0,6.78,-4.48,80070.0,,,-4.3,-4.6,4.48,Well-Calibrated,High Growth,11138984.7418,-8.521890745636709,8.521890745636709,1.7418907456367085
S00084,"Royalford, FL",SOUTH,13,28853287.0,30142124.0,8.85,4.47,268177.0,,,2.6,5.6,4.47,Well-Calibrated,Defend,28982676.507,0.4484393996427488,0.4484393996427488,-8.40156060035725
S01578,"Cedarcourt, WA",WEST,13,2420881.0,2529172.0,8.13,4.47,19079.0,,,4.6,4.4,4.47,Well-Calibrated,Neutral,2431744.75,0.44875192130468206,0.44875192130468206,-7.681248078695319
S00707,"Pineheights, NC",SOUTH,13,10446204.0,9982651.0,7.41,-4.44,72970.0,,,-3.2,-5.2,4.44,Well-Calibrated,Neutral,10169369.5767,-2.650095894164042,2.650095894164042,-4.759904105835958
S01384,"Graybend, CA",WEST,13,60884246.0,58183700.0,8.33,-4.44,570379.0,,,1.1,-7.7,4.44,Well-Calibrated,Growth,62409574.762,2.5052930145509267,2.5052930145509267,-5.824706985449073
S00443,"Royalmark, TX",SOUTH,13,18325929.0,17514966.0,7.76,-4.43,136369.0,,,-5.8,-3.6,4.43,Well-Calibrated,High Growth,17659327.202,-3.6374788857907308,3.6374788857907308,-4.122521114209269
S01234,"Sagehold, CA",WEST,13,5498706.0,5255059.0,9.35,-4.43,48724.0,,,-4.4,-4.4,4.43,Well-Calibrated,Growth,5082326.8859,-7.572310905511221,7.572310905511221,-1.7776890944887782
S01254,"Ironbay, CA",WEST,13,4790613.0,4579237.0,7.98,-4.41,34469.0,,,-4.8,-4.2,4.41,Well-Calibrated,Growth,4886084.625,1.992889532091196,1.992889532091196,-5.9871104679088045
S00764,"Northgard, MN",WEST,13,1815127.0,1735418.0,12.55,-4.39,22009.0,,,-7.3,-2.5,4.39,Well-Calibrated,Defend,1731920.25,-4.5840731805543085,4.5840731805543085,-7.965926819445692
S01321,"Goldford, NY",NORTH,13,10050902.0,10492455.0,9.3,4.39,84036.0,,,0.2,8.0,4.39,Well-Calibrated,Defend,9385640.0881,-6.618927454471257,6.618927454471257,-2.6810725455287434
S00698,"Royalplains, TX",SOUTH,13,32130511.0,33535990.0,6.68,4.37,213500.0,,,6.5,3.0,4.37,Well-Calibrated,Growth,34817552.306,8.362896270152696,8.362896270152696,1.6828962701526962
S01718,"Starstrand, CA",WEST,13,3872107.0,3703784.0,8.26,-4.35,36912.0,,,-1.1,-6.3,4.35,Well-Calibrated,Growth,3747996.8668,-3.2052351135957773,3.2052351135957773,-5.0547648864042225
S00782,"Blackhold, TX",WEST,13,10600054.0,10139391.0,6.09,-4.35,57254.0,,,-3.2,-5.1,4.35,Well-Calibrated,Neutral,9510898.9572,-10.274995229269585,10.274995229269585,4.184995229269585
S01445,"Pinegate, MD",NORTH,13,55167168.0,52774280.0,7.02,-4.34,339880.0,,,-6.5,-2.9,4.34,Well-Calibrated,Growth,54347420.0,-1.4859345326553648,1.4859345326553648,-5.534065467344635
S01340,"Golddale, VA",NORTH,13,20178832.0,19302482.0,6.16,-4.34,119569.0,,,-5.6,-3.5,4.34,Well-Calibrated,Maintain,20488882.102,1.5365116375417658,1.5365116375417658,-4.623488362458234
S00385,"Whitedor, NJ",NORTH,13,14521122.0,13891690.0,7.16,-4.33,103618.0,,,0.0,-7.0,4.33,Well-Calibrated,Maintain,14813777.576,2.0153785361764704,2.0153785361764704,-5.14462146382353
S00845,"Goldmont, FL",SOUTH,13,6080819.0,5817430.0,6.53,-4.33,40367.0,,,-5.8,-3.4,4.33,Well-Calibrated,High Growth,5919629.6804,-2.650783054059002,2.650783054059002,-3.8792169459409984
S01474,"Foxstrand, MI",NORTH,13,6950983.0,7251520.0,9.53,4.32,55697.0,,,2.2,5.9,4.32,Well-Calibrated,Defend,7675651.3125,10.425407636588954,10.425407636588954,0.8954076365889545
S00146,"Royaldale, FL",SOUTH,13,5518587.0,5755662.0,6.98,4.3,36690.0,,,5.7,3.5,4.3,Well-Calibrated,Maintain,6252368.0594,13.296538758925058,13.296538758925058,6.3165387589250575
S00014,"Blackwatch, CA",WEST,13,5320553.0,5092236.0,11.41,-4.29,55948.0,,,-0.5,-6.6,4.29,Well-Calibrated,Neutral,5250122.8757,-1.3237369179481955,1.3237369179481955,-10.086263082051804
S00427,"Stormfield, CA",WEST,13,6979253.0,6680143.0,9.09,-4.29,69121.0,,,-8.3,-1.7,4.29,Well-Calibrated,Maintain,6765050.7399,-3.0691287462999206,3.0691287462999206,-6.020871253700079
S00769,"Pineharbor, CA",WEST,13,11767906.0,11263368.0,11.22,-4.29,123037.0,,,-4.0,-4.5,4.29,Well-Calibrated,Maintain,11678803.5448,-0.7571649127720746,0.7571649127720746,-10.462835087227926
S00457,"Shadowrun, AR",WEST,13,2573651.0,2683223.0,6.75,4.26,15665.0,,,8.5,1.6,4.26,Well-Calibrated,Growth,2606876.6646,1.2909934019802913,1.2909934019802913,-5.459006598019709
S01473,"Eagleview, PA",NORTH,13,9221414.0,8828205.0,6.06,-4.26,50878.0,,,-6.1,-3.0,4.26,Well-Calibrated,Growth,8584504.0906,-6.906857336629711,6.906857336629711,0.8468573366297116
S00596,"Crystalstrand, PA",NORTH,13,35273776.0,36765900.0,5.44,4.23,198310.0,,,3.5,4.8,4.23,Well-Calibrated,Defend,35234781.813,-0.11054724336855512,0.11054724336855512,-5.329452756631445
S00754,"Sunmont, CA",WEST,13,13233485.0,12673055.0,8.33,-4.23,109755.0,,,-1.7,-5.7,4.23,Well-Calibrated,Growth,12684375.1054,-4.1493974912882,4.1493974912882,-4.1806025087118
S00821,"Bearmark, AR",WEST,13,19828338.0,18989168.0,8.82,-4.23,189484.0,,,-5.4,-3.5,4.23,Well-Calibrated,Growth,18713060.353,-5.624665299734147,5.624665299734147,-3.195334700265853
S00906,"Northwood, NY",NORTH,13,1904898.0,1985352.0,6.6,4.22,13220.0,,,0.7,6.9,4.22,Well-Calibrated,Defend,1818225.5,-4.5499811538465575,4.5499811538465575,-2.050018846153442
S00332,"Starbend, NJ",NORTH,13,9744069.0,9333564.0,7.78,-4.21,81072.0,,,-1.8,-5.8,4.21,Well-Calibrated,Maintain,9590942.7573,-1.5714815104449626,1.5714815104449626,-6.208518489555038
S00539,"Clearshire, FL",SOUTH,13,32223476.0,30865510.0,9.08,-4.21,272347.0,,,-3.4,-4.7,4.21,Well-Calibrated,High Growth,30889444.0,-4.13993822392097,4.13993822392097,-4.94006177607903
S00570,"Greenfield, IL",NORTH,13,9883546.0,9468210.0,8.83,-4.2,83080.0,,,-1.1,-6.1,4.2,Well-Calibrated,Maintain,9508086.5451,-3.798833484459932,3.798833484459932,-5.031166515540068
S00753,"Grayheights, CT",NORTH,13,28213266.0,27029052.0,5.94,-4.2,147046.0,,,-4.9,-3.7,4.2,Well-Calibrated,Neutral,26469360.636,-6.181153801902977,6.181153801902977,0.24115380190297664
S00379,"Galview, PA",NORTH,13,27699285.0,26539976.0,8.47,-4.19,212835.0,,,-2.3,-5.4,4.19,Well-Calibrated,Maintain,26231503.059,-5.298988551509541,5.298988551509541,-3.17101144849046
S00413,"Clearcamp, IL",NORTH,13,10253577.0,9825183.0,8.44,-4.18,79030.0,,,-1.7,-5.7,4.18,Well-Calibrated,Growth,9983519.9956,-2.633783355798664,2.633783355798664,-5.806216644201335
S00679,"Southvalley, MI",NORTH,13,10491467.0,10053634.0,8.03,-4.17,75962.0,,,-3.3,-4.8,4.17,Well-Calibrated,Neutral,10466596.4861,-0.2370546835823875,0.2370546835823875,-7.792945316417612
S00853,"Brightcamp, OR",WEST,13,15029198.0,14403872.0,8.32,-4.16,116666.0,,,-6.0,-2.8,4.16,Well-Calibrated,Growth,15023536.125,-0.03767250255136701,0.03767250255136701,-8.282327497448634
S01169,"Vanmont, FL",SOUTH,13,3472009.0,3615430.0,6.49,4.13,21420.0,,,2.5,5.1,4.13,Well-Calibrated,Defend,3982438.1671,14.701262787625268,14.701262787625268,8.211262787625268
S00925,"Beartown, PA",NORTH,13,7349619.0,7046596.0,6.89,-4.12,43957.0,,,-4.8,-3.6,4.12,Well-Calibrated,Maintain,6683178.1513,-9.067692470861415,9.067692470861415,2.177692470861415
S00890,"Stormhollow, NY",NORTH,13,7015529.0,6726728.0,7.03,-4.12,47658.0,,,-2.5,-5.2,4.12,Well-Calibrated,Defend,7690037.5438,9.61450724243318,9.61450724243318,2.5845072424331805
S01317,"Morhaven, CA",WEST,13,15087132.0,14466834.0,10.62,-4.11,160294.0,,,-4.8,-3.7,4.11,Well-Calibrated,Defend,14411806.1877,-4.476170900473333,4.476170900473333,-6.143829099526666
S01486,"Southridge, FL",SOUTH,13,5841974.0,6082210.0,5.81,4.11,39729.0,,,5.9,3.0,4.11,Well-Calibrated,Defend,6458699.0704,10.556792454057474,10.556792454057474,4.746792454057474
S01491,"Greencamp, MA",NORTH,13,8711940.0,8354690.0,9.48,-4.1,86370.0,,,-5.6,-3.1,4.1,Well-Calibrated,Growth,8225352.4231,-5.585295317690432,5.585295317690432,-3.894704682309569
S01108,"Graniteheights, SC",SOUTH,13,5611288.0,5381654.0,9.91,-4.09,49313.0,,,-4.0,-4.1,4.09,Well-Calibrated,High Growth,4829093.3975,-13.939662382326482,13.939662382326482,4.029662382326482
S01390,"Southcrest, TX",SOUTH,13,15855593.0,15208216.0,6.38,-4.08,92524.0,,,-2.5,-5.1,4.08,Well-Calibrated,Growth,14740474.2601,-7.032967735107734,7.032967735107734,0.6529677351077341
S00048,"Mapleridge, NY",NORTH,13,30760515.0,29504364.0,6.38,-4.08,182092.0,,,-3.3,-4.6,4.08,Well-Calibrated,Growth,29486248.826,-4.142538491309391,4.142538491309391,-2.2374615086906093
S01666,"Northhaven, MI",NORTH,13,7071913.0,6783458.0,9.17,-4.08,52421.0,,,-3.9,-4.2,4.08,Well-Calibrated,Maintain,6779658.8144,-4.132604368860314,4.132604368860314,-5.037395631139686
S01297,"Silverfield, SC",SOUTH,13,5934220.0,5693540.0,6.61,-4.06,38644.0,,,-1.4,-5.8,4.06,Well-Calibrated,High Growth,5670036.6558,-4.451862994631142,4.451862994631142,-2.158137005368858
S00948,"Riverbrook, MS",SOUTH,13,8406364.0,8066261.0,5.99,-4.05,53733.0,,,-3.5,-4.4,4.05,Well-Calibrated,High Growth,8180400.5017,-2.688005162517351,2.688005162517351,-3.301994837482649
S00368,"Galmesa, FL",SOUTH,13,20079939.0,19268608.0,7.0,-4.04,132253.0,,,-1.8,-5.4,4.04,Well-Calibrated,Growth,20467577.271,1.930475341583466,1.930475341583466,-5.069524658416534
S00456,"Bearcourt, TN",SOUTH,13,11710517.0,11237662.0,7.01,-4.04,80986.0,,,-3.7,-4.3,4.04,Well-Calibrated,High Growth,11015124.4231,-5.938188526603905,5.938188526603905,-1.071811473396095
S00029,"Royaljunction, VA",NORTH,13,23488409.0,22538866.0,7.55,-4.04,181629.0,,,-2.0,-5.4,4.04,Well-Calibrated,Neutral,22895806.554,-2.5229569444230924,2.5229569444230924,-5.0270430555769074
S01346,"Frostcove, IN",NORTH,13,7598519.0,7292543.0,7.73,-4.03,59245.0,,,-5.4,-3.0,4.03,Well-Calibrated,Growth,7046802.4645,-7.260843007696634,7.260843007696634,-0.4691569923033665
S00908,"Graywood, NY",NORTH,13,4539821.0,4357274.0,9.79,-4.02,49906.0,,,-9.7,0.3,4.02,Well-Calibrated,Neutral,3918442.9424,-13.6872810095376,13.6872810095376,3.8972810095376005
S00400,"Northheights, MI",NORTH,13,2698511.0,2806896.0,9.72,4.02,24296.0,,,3.9,4.1,4.02,Well-Calibrated,Neutral,2591727.5724,-3.9571240435929314,3.9571240435929314,-5.762875956407069
S01408,"Mapleisle, NY",NORTH,13,15499226.0,14877780.0,5.18,-4.01,84436.0,,,-2.5,-5.1,4.01,Well-Calibrated,Maintain,14921293.8763,-3.728780544912374,3.728780544912374,-1.4512194550876258
S00431,"Lowcrest, NM",WEST,13,7807511.0,7495398.0,9.6,-4.0,64573.0,,,-4.8,-3.5,4.0,Well-Calibrated,High Growth,7262740.0516,-6.977523930481816,6.977523930481816,-2.622476069518184
S00646,"Galmont, AZ",WEST,13,9223171.0,8854778.0,7.33,-3.99,85952.0,,,-0.9,-5.7,3.99,Well-Calibrated,Neutral,8743048.2319,-5.205614946312942,5.205614946312942,-2.1243850536870577
S01488,"Pinerun, NJ",NORTH,13,8793467.0,8443481.0,6.52,-3.98,61538.0,,,-5.1,-3.2,3.98,Well-Calibrated,Maintain,8298978.5897,-5.623361187345101,5.623361187345101,-0.8966388126548983
S00938,"Morcliff, KY",NORTH,13,2641412.0,2536421.0,8.3,-3.97,20453.0,,,-3.8,-4.1,3.97,Well-Calibrated,Neutral,2483448.5,-5.980267372147927,5.980267372147927,-2.3197326278520736
S01087,"Sunstrand, NJ",NORTH,13,4633382.0,4450524.0,7.54,-3.95,33345.0,,,-3.8,-4.0,3.95,Well-Calibrated,Growth,4238666.2851,-8.518954726806466,8.518954726806466,0.9789547268064664
S00926,"Moonkeep, WA",WEST,13,4691984.0,4877112.0,6.16,3.95,28958.0,,,2.0,5.4,3.95,Well-Calibrated,Neutral,4936639.3937,5.214327109811114,5.214327109811114,-0.9456728901888862
S01467,"Coppertown, SC",SOUTH,13,8740365.0,9086017.0,11.51,3.95,96159.0,,,11.4,-0.6,3.95,Well-Calibrated,Neutral,8465557.7747,-3.1441161244410174,3.1441161244410174,-8.365883875558982
S00971,"Crystalfall, CA",WEST,13,5666781.0,5442786.0,7.77,-3.95,48672.0,,,-0.7,-5.9,3.95,Well-Calibrated,Growth,5594999.6587,-1.266703994737055,1.266703994737055,-6.5032960052629445
S00954,"Copperview, MN",WEST,13,6220330.0,6463910.0,8.04,3.92,52942.0,,,5.6,2.6,3.92,Well-Calibrated,Defend,6404256.301,2.9568576104483197,2.9568576104483197,-5.083142389551679
S00934,"Wincamp, NJ",NORTH,13,2321053.0,2411501.0,6.4,3.9,13569.0,,,5.1,3.1,3.9,Well-Calibrated,Defend,2409835.6048,3.8251002799160494,3.8251002799160494,-2.574899720083951
S01723,"Eaglegate, AL",SOUTH,13,5246470.0,5042258.0,6.06,-3.89,34259.0,,,-0.2,-6.1,3.89,Well-Calibrated,Growth,4920053.7247,-6.221636172512182,6.221636172512182,0.16163617251218199
S00792,"Rivdale, KS",WEST,13,1746252.0,1814180.0,8.14,3.89,14478.0,,,-1.8,8.0,3.89,Well-Calibrated,Defend,1774803.25,1.635001706512004,1.635001706512004,-6.504998293487997
S01352,"Sagebend, OH",NORTH,13,3116323.0,3237439.0,7.52,3.89,23318.0,,,5.1,3.1,3.89,Well-Calibrated,Neutral,3112585.0803,-0.11994647859031203,0.11994647859031203,-7.400053521409688
S00284,"Oakpoint, GA",SOUTH,13,6430855.0,6680225.0,7.29,3.88,44155.0,,,4.1,3.7,3.88,Well-Calibrated,Neutral,6835809.3487,6.2970530155010485,6.2970530155010485,-0.9929469844989516
S00487,"Sagegrove, CA",WEST,13,7819098.0,7517074.0,7.85,-3.86,54256.0,,,-3.7,-4.0,3.86,Well-Calibrated,High Growth,7661776.2948,-2.0120185883333312,2.0120185883333312,-5.837981411666668
S00634,"Granitehollow, TX",WEST,13,2852941.0,2962994.0,6.2,3.86,17911.0,,,1.9,5.2,3.86,Well-Calibrated,Defend,2888057.7214,1.2308954654162196,1.2308954654162196,-4.9691045345837805
S01280,"Ironbend, OH",NORTH,13,9538515.0,9170300.0,7.65,-3.86,65026.0,,,-1.9,-5.1,3.86,Well-Calibrated,Maintain,9986694.889,4.6986337915283505,4.6986337915283505,-2.95136620847165
S01650,"Highmark, OK",WEST,13,13970586.0,13432030.0,10.73,-3.85,185921.0,,,-5.0,-3.1,3.85,Well-Calibrated,Growth,13251722.7758,-5.145548112298218,5.145548112298218,-5.584451887701783
S00745,"Westbend, NY",NORTH,13,31251056.0,30046958.0,6.35,-3.85,173568.0,,,-3.0,-4.5,3.85,Well-Calibrated,Neutral,31314456.0,0.2028731445107007,0.2028731445107007,-6.147126855489299
S00181,"Blackshire, LA",SOUTH,13,13904379.0,13368437.0,6.91,-3.85,86928.0,,,-5.2,-3.0,3.85,Well-Calibrated,High Growth,13502330.0452,-2.8915275885388367,2.8915275885388367,-4.018472411461163
S00907,"Foxside, TX",SOUTH,13,14536533.0,13977050.0,6.87,-3.85,100386.0,,,-2.8,-4.5,3.85,Well-Calibrated,High Growth,13287534.7723,-8.592132853824227,8.592132853824227,1.7221328538242267
S00941,"Startown, CA",WEST,13,13330431.0,12818172.0,11.11,-3.84,143110.0,,,-2.3,-4.8,3.84,Well-Calibrated,Maintain,13674603.1469,2.581853106624985,2.581853106624985,-8.528146893375014
S00562,"Sagetown, FL",SOUTH,13,43288957.0,44941744.0,8.01,3.82,373466.0,,,2.4,4.6,3.82,Well-Calibrated,Neutral,56597132.953999996,30.742657888477183,30.742657888477183,22.732657888477185
S01007,"Pinecamp, MO",WEST,13,8676668.0,9007779.0,7.6,3.82,62697.0,,,6.1,2.2,3.82,Well-Calibrated,Defend,8936021.709,2.9890933823905756,2.9890933823905756,-4.610906617609424
S00315,"Mapleharbor, UT",WEST,13,21599387.0,20779678.0,9.3,-3.8,186899.0,,,-3.2,-4.2,3.8,Well-Calibrated,Maintain,19802321.2482,-8.319984969017874,8.319984969017874,-0.980015030982127
S00342,"Brighthold, TX",SOUTH,13,9395784.0,9038522.0,7.14,-3.8,62093.0,,,-1.9,-5.0,3.8,Well-Calibrated,Growth,9572694.9699,1.8828760846354158,1.8828760846354158,-5.257123915364584
S00736,"Silvergard, OH",NORTH,13,5382747.0,5178220.0,7.27,-3.8,36847.0,,,-2.7,-4.5,3.8,Well-Calibrated,Neutral,5214906.396,-3.1181217322679347,3.1181217322679347,-4.151878267732065
S01630,"Clearjunction, GA",SOUTH,13,3706392.0,3847373.0,7.96,3.8,27414.0,,,3.9,3.7,3.8,Well-Calibrated,Neutral,3908972.7811000003,5.4657138559548,5.4657138559548,-2.4942861440451995
S01508,"Stormharbor, FL",SOUTH,13,15382111.0,15963658.0,7.9,3.78,125017.0,,,6.6,2.1,3.78,Well-Calibrated,Defend,15837299.845,2.9592092073708263,2.9592092073708263,-4.9407907926291745
S00884,"Stoneisle, WI",NORTH,13,11503714.0,11069701.0,10.83,-3.77,123095.0,,,2.1,-7.3,3.77,Well-Calibrated,Neutral,11002543.7691,-4.3565950170527605,4.3565950170527605,-6.4734049829472395
S00480,"Bluetown, AZ",WEST,13,16050081.0,15444726.0,7.91,-3.77,109695.0,,,-10.2,0.1,3.77,Well-Calibrated,Growth,16934401.428,5.509756791881607,5.509756791881607,-2.4002432081183933
S01101,"Mapleside, GA",SOUTH,13,8211990.0,8520507.0,10.99,3.76,89208.0,,,7.8,1.2,3.76,Well-Calibrated,High Growth,8790760.6593,7.047873405837068,7.047873405837068,-3.942126594162932
S00393,"Crystalgrove, NJ",NORTH,13,29727292.0,28611160.0,8.61,-3.75,226781.0,,,-0.7,-5.8,3.75,Well-Calibrated,Growth,28789353.861,-3.155141541314959,3.155141541314959,-5.45485845868504
S00798,"Greenrock, FL",SOUTH,13,57885101.0,55713624.0,7.38,-3.75,403491.0,,,-3.5,-3.9,3.75,Well-Calibrated,High Growth,63581740.202,9.841287487776864,9.841287487776864,2.461287487776864
S00447,"Vanridge, FL",SOUTH,13,29027782.0,27940368.0,5.47,-3.75,159887.0,,,-4.2,-3.5,3.75,Well-Calibrated,High Growth,29370314.107,1.1800147424284804,1.1800147424284804,-4.289985257571519
S00478,"Maplemere, MO",WEST,13,21163861.0,21956248.0,7.0,3.74,133717.0,,,2.8,4.4,3.74,Well-Calibrated,Defend,21899688.703,3.476812208320597,3.476812208320597,-3.523187791679403
S01123,"Northcliff, MI",NORTH,13,21233187.0,20440100.0,11.53,-3.74,217567.0,,,-6.2,-2.0,3.74,Well-Calibrated,Neutral,20754835.315,-2.2528492072339334,2.2528492072339334,-9.277150792766065
S00426,"Granitecamp, CA",WEST,13,20066783.0,19316338.0,8.82,-3.74,189005.0,,,-2.2,-4.7,3.74,Well-Calibrated,Growth,19360203.316,-3.521140802688704,3.521140802688704,-5.298859197311296
S00174,"Wolfbend, VA",NORTH,13,9781056.0,9416334.0,8.06,-3.73,76406.0,,,-2.9,-4.3,3.73,Well-Calibrated,High Growth,9087182.2844,-7.094057283794313,7.094057283794313,-0.9659427162056877
S01374,"Coppercliff, AZ",WEST,13,6501875.0,6260324.0,7.4,-3.72,57415.0,,,-4.2,-3.4,3.72,Well-Calibrated,High Growth,6642832.092,2.1679452773238514,2.1679452773238514,-5.232054722676149
S01414,"Cedarwatch, CA",WEST,13,7129274.0,6864818.0,7.71,-3.71,52814.0,,,-0.9,-5.4,3.71,Well-Calibrated,Neutral,7138131.1035,0.1242357005776493,0.1242357005776493,-7.585764299422351
S00062,"Moonharbor, CT",NORTH,13,3724165.0,3586160.0,7.94,-3.71,26381.0,,,-6.2,-1.9,3.71,Well-Calibrated,Maintain,3587602.2909,-3.6669349800559345,3.6669349800559345,-4.273065019944066
S01510,"Stormpoint, FL",SOUTH,13,13473303.0,12974860.0,5.96,-3.7,77304.0,,,-0.5,-5.7,3.7,Well-Calibrated,High Growth,13001580.2073,-3.5011666604692264,3.5011666604692264,-2.4588333395307735
S00870,"Stargrove, RI",NORTH,13,16704794.0,16086076.0,7.46,-3.7,121550.0,,,-1.9,-4.9,3.7,Well-Calibrated,Defend,17004855.1888,1.7962579412832007,1.7962579412832007,-5.6637420587167995
S00633,"Redgard, NV",WEST,13,27200444.0,26198244.0,8.33,-3.68,239091.0,,,-3.6,-3.7,3.68,Well-Calibrated,Neutral,25884352.0,-4.8384945481037,4.8384945481037,-3.4915054518963
S00583,"Crystalpoint, CA",WEST,13,5447341.0,5248153.0,7.2,-3.66,43013.0,,,0.8,-6.2,3.66,Well-Calibrated,Neutral,5538423.4429,1.6720532623164246,1.6720532623164246,-5.527946737683576
S00808,"Morrun, VA",NORTH,13,10402714.0,10021970.0,5.4,-3.66,57403.0,,,-3.9,-3.5,3.66,Well-Calibrated,High Growth,10222844.866,-1.7290596857704597,1.7290596857704597,-3.670940314229541
S00920,"Moonwood, TX",WEST,13,8872165.0,8549524.0,8.73,-3.64,76543.0,,,-4.1,-3.4,3.64,Well-Calibrated,High Growth,8723480.2223,-1.6758567688946218,1.6758567688946218,-7.054143231105378
S00982,"Ashpoint, SC",SOUTH,13,4595406.0,4428168.0,8.83,-3.64,36220.0,,,-1.0,-5.4,3.64,Well-Calibrated,High Growth,4168224.3687,-9.295840918082101,9.295840918082101,0.46584091808210104
S01318,"Lakefield, AZ",WEST,13,3252190.0,3134082.0,11.69,-3.63,39861.0,,,-7.1,-1.3,3.63,Well-Calibrated,High Growth,3166910.8955,-2.622205483074479,2.622205483074479,-9.06779451692552
S01527,"Westhollow, NJ",NORTH,13,14458008.0,13935204.0,8.74,-3.62,115351.0,,,0.9,-6.6,3.62,Well-Calibrated,High Growth,13182225.664900001,-8.824053321176741,8.824053321176741,0.08405332117674114
S00928,"Lakeridge, CA",WEST,13,3827226.0,3688972.0,8.99,-3.61,31289.0,,,-4.2,-3.3,3.61,Well-Calibrated,Maintain,4145160.5,8.307178619710463,8.307178619710463,-0.6828213802895373
S00090,"Goldstrand, OH",NORTH,13,6585666.0,6348015.0,8.86,-3.61,51807.0,,,-2.4,-4.4,3.61,Well-Calibrated,Neutral,6680535.5644,1.440546246955123,1.440546246955123,-7.419453753044877
S00206,"Frostcourt, AL",SOUTH,13,36488493.0,35171524.0,8.72,-3.61,293229.0,,,-2.8,-4.2,3.61,Well-Calibrated,Growth,36090031.653,-1.0920191935578234,1.0920191935578234,-7.627980806442177
S00186,"Lowisle, CA",WEST,13,28519113.0,27494170.0,7.69,-3.59,223342.0,,,-4.2,-3.2,3.59,Well-Calibrated,Maintain,29124283.601999998,2.121982552542914,2.121982552542914,-5.568017447457086
S00381,"Riverpoint, OR",WEST,13,7276125.0,7016826.0,7.6,-3.56,48310.0,,,-5.0,-2.6,3.56,Well-Calibrated,Growth,7230184.3211,-0.6313893576594645,0.6313893576594645,-6.968610642340535
S00604,"Bluewood, FL",SOUTH,13,14166385.0,13663767.0,6.36,-3.55,84352.0,,,-4.6,-2.9,3.55,Well-Calibrated,Growth,13924740.0957,-1.7057626508103552,1.7057626508103552,-4.654237349189645
S00710,"Westbrook, UT",WEST,13,10466718.0,10096329.0,6.36,-3.54,59052.0,,,-0.2,-5.7,3.54,Well-Calibrated,High Growth,9995564.0324,-4.501448950855456,4.501448950855456,-1.8585510491445447
S01463,"Foxmark, PA",NORTH,13,8774043.0,8464646.0,8.7,-3.53,82511.0,,,-2.3,-4.3,3.53,Well-Calibrated,Maintain,7743964.5063000005,-11.740066622650465,11.740066622650465,3.040066622650466
S00086,"Southwatch, PA",NORTH,13,37481416.0,36164020.0,7.35,-3.51,255600.0,,,0.3,-6.1,3.51,Well-Calibrated,Neutral,36857781.031,-1.6638511442577215,1.6638511442577215,-5.686148855742278
S01661,"Shadowmont, IL",WEST,13,2087923.0,2161179.0,8.11,3.51,15193.0,,,6.1,1.8,3.51,Well-Calibrated,Defend,2173195.1432,4.084065513910226,4.084065513910226,-4.025934486089773
S01232,"Moonbay, ME",NORTH,13,2914678.0,3016847.0,7.13,3.51,20097.0,,,1.4,5.0,3.51,Well-Calibrated,Defend,2888261.9309,-0.9063117469579819,0.9063117469579819,-6.223688253042018
S01175,"Granitecross, CT",NORTH,13,35243206.0,34005556.0,5.9,-3.51,185897.0,,,-5.2,-2.3,3.51,Well-Calibrated,Neutral,34534613.252,-2.010579707192369,2.010579707192369,-3.8894202928076314
S00498,"Starsprings, AR",WEST,13,9046927.0,8730330.0,5.93,-3.5,47980.0,,,-2.0,-4.4,3.5,Well-Calibrated,Growth,8883593.4531,-1.805403612740552,1.805403612740552,-4.124596387259448
S00360,"Pinedale, CA",WEST,13,19652944.0,18964726.0,6.31,-3.5,119567.0,,,-2.2,-4.3,3.5,Well-Calibrated,Growth,19401453.451,-1.2796584013061794,1.2796584013061794,-5.03034159869382
